0.00, 79.50, 61.00, 68.00, 62.00, 75.00, 79.50, 69.00, 70.50, 72.33
79.00, 0.00, 70.00, 79.50, 72.00, 96.00, 75.33, 78.50, 84.33, 97.00
70.50, 102.50, 0.00, 77.50, 76.00, 85.33, 74.67, 91.50, 71.50, 77.50
62.00, 91.00, 78.00, 0.00, 70.50, 78.67, 62.50, 84.50, 79.50, 68.00
66.00, 85.50, 65.00, 68.50, 0.00, 78.00, 66.00, 74.50, 66.00, 66.50
75.00, 97.00, 78.33, 71.00, 72.00, 0.00, 74.00, 76.00, 76.00, 109.00
70.50, 84.00, 76.33, 70.00, 70.00, 71.50, 0.00, 82.50, 76.00, 75.00
74.00, 87.50, 73.00, 62.00, 50.50, 63.00, 74.50, 0.00, 73.50, 66.50
56.50, 85.33, 52.00, 49.50, 48.50, 64.00, 62.50, 79.50, 0.00, 62.00
70.00, 101.50, 75.50, 68.00, 76.50, 110.00, 73.67, 84.50, 73.00, 0.00
