0.00, 0.00, 22.00, 0.00, 0.00, 0.00, 13.00, 12.00, 0.00, 0.00, 0.00
29.00, 0.00, 4.00, 0.00, 21.00, 24.00, 0.00, 9.00, 10.00, 12.00, 12.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 17.00, 10.00, 10.00, 0.00, 0.00
12.00, 43.00, 26.00, 0.00, 17.00, 32.00, 45.00, 44.00, 44.00, 5.00, 5.00
16.00, 0.00, 9.00, 2.00, 0.00, 29.00, 6.00, 17.00, 19.00, 14.00, 14.00
15.00, 0.00, 14.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 23.00, 31.00, 0.00, 0.00, 31.00, 0.00, 2.00, 2.00, 0.00, 0.00
14.00, 7.00, 0.00, 0.00, 3.00, 10.00, 0.00, 0.00, 10.00, 7.00, 7.00
11.00, 4.00, 4.00, 0.00, 0.00, 8.00, 12.00, 0.00, 0.00, 0.00, 0.00
22.00, 0.00, 36.00, 2.00, 14.00, 8.00, 1.00, 3.00, 26.00, 0.00, 0.00
6.00, 0.00, 42.00, 0.00, 4.00, 44.00, 37.00, 29.00, 0.00, 14.00, 14.00
