0.00, 57.00, 67.00, 66.00, 71.00, 53.00, 81.00, 64.33, 60.50, 68.00, 68.00
71.50, 0.00, 82.00, 51.00, 84.00, 69.50, 58.00, 87.50, 80.50, 83.00, 83.00
56.00, 78.00, 0.00, 59.50, 65.00, 69.00, 66.00, 81.00, 75.50, 56.00, 56.00
78.00, 94.00, 72.50, 0.00, 85.50, 69.00, 85.00, 93.00, 86.00, 89.50, 89.50
79.00, 63.00, 74.00, 78.00, 0.00, 78.00, 63.00, 72.50, 76.50, 66.67, 66.67
68.00, 57.50, 76.00, 53.00, 49.00, 0.00, 68.00, 61.50, 82.00, 75.00, 75.00
68.00, 69.50, 73.00, 62.50, 60.00, 78.33, 0.00, 80.00, 60.00, 67.00, 67.00
65.00, 86.50, 71.00, 71.00, 65.50, 66.50, 78.00, 0.00, 88.00, 78.50, 78.50
66.00, 77.50, 72.50, 64.00, 67.00, 90.00, 65.00, 78.00, 0.00, 64.00, 64.00
79.00, 77.00, 74.00, 88.00, 66.67, 83.00, 68.00, 76.50, 77.00, 0.00, 0.00
64.00, 63.00, 74.67, 56.00, 63.00, 73.00, 73.00, 74.00, 71.00, 63.50, 63.50
