0.00, 6.00, 10.00, 23.00, 20.00, 28.00, 0.00, 28.00, 27.00, 14.00, 25.00, 1.00
5.00, 0.00, 2.00, 0.00, 5.00, 0.00, 0.00, 32.00, 0.00, 13.00, 13.00, 0.00
4.00, 8.00, 0.00, 7.00, 0.00, 5.00, 10.00, 25.00, 17.00, 0.00, 17.00, 0.00
1.00, 63.00, 6.00, 0.00, 12.00, 3.00, 15.00, 27.00, 32.00, 3.00, 0.00, 2.00
0.00, 0.00, 15.00, 15.00, 0.00, 3.00, 8.00, 14.00, 10.00, 4.00, 3.00, 0.00
0.00, 22.00, 0.00, 0.00, 7.00, 0.00, 11.00, 0.00, 0.00, 5.00, 5.00, 0.00
3.00, 9.00, 15.00, 0.00, 0.00, 5.00, 0.00, 24.00, 5.00, 8.00, 0.00, 0.00
3.00, 0.00, 3.00, 0.00, 0.00, 10.00, 2.00, 0.00, 6.00, 0.00, 5.00, 0.00
0.00, 30.00, 0.00, 0.00, 0.00, 25.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00
0.00, 13.00, 6.00, 0.00, 0.00, 7.00, 11.00, 2.00, 33.00, 0.00, 0.00, 0.00
0.00, 8.00, 0.00, 10.00, 10.00, 13.00, 7.00, 15.00, 29.00, 15.00, 0.00, 5.00
5.00, 15.00, 11.00, 6.00, 28.00, 33.00, 22.00, 20.00, 5.00, 47.00, 19.00, 0.00
