0.00, 14.00, 4.00, 0.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 16.00
0.00, 0.00, 7.00, 2.00, 0.00, 5.00, 0.00, 12.00, 3.00, 27.00, 20.00, 27.00
0.00, 8.00, 0.00, 2.00, 19.00, 13.00, 0.00, 5.00, 0.00, 30.00, 8.00, 9.00
48.00, 24.00, 12.00, 0.00, 0.00, 8.00, 21.00, 0.00, 0.00, 8.00, 17.00, 12.00
10.00, 2.00, 13.00, 3.00, 0.00, 7.00, 8.00, 8.00, 16.00, 11.00, 3.00, 11.00
16.00, 0.00, 0.00, 0.00, 7.00, 0.00, 11.00, 35.00, 14.00, 30.00, 24.00, 13.00
13.00, 12.00, 14.00, 1.00, 0.00, 0.00, 0.00, 9.00, 0.00, 0.00, 4.00, 7.00
12.00, 16.00, 9.00, 19.00, 0.00, 0.00, 8.00, 0.00, 0.00, 40.00, 29.00, 13.00
39.00, 10.00, 13.00, 11.00, 0.00, 12.00, 3.00, 12.00, 0.00, 9.00, 5.00, 34.00
9.00, 0.00, 0.00, 0.00, 4.00, 0.00, 8.00, 0.00, 0.00, 0.00, 6.00, 0.00
8.00, 0.00, 0.00, 0.00, 3.00, 0.00, 10.00, 0.00, 10.00, 10.00, 0.00, 6.00
0.00, 0.00, 9.00, 2.00, 0.00, 0.00, 10.00, 9.00, 0.00, 10.00, 0.00, 0.00
