730737,20000909,     5,  1,  17,     1, -1,   7
730737,20000909,     9, -1,  34,     6,  1,  17
730751,20000923,     1, -1,  23,    11,  1,  20
730751,20000923,     4,  1,  20,     3, -1,  17
730751,20000923,     9,  1,  45,     7, -1,  14
730751,20000923,    13,  1,  21,    12, -1,  14
730758,20000930,     1,  1,  37,     9, -1,  20
730758,20000930,     3, -1,  18,     7,  1,  11
730758,20000930,     8,  1,  47,     4, -1,  14
730758,20000930,    10, -1,  43,     2,  1,  14
730758,20000930,    12,  1,  41,     5, -1,   0
730758,20000930,    13,  1,  23,    11, -1,  10
730763,20001005,    13, -1,  30,     8,  1,  10
730765,20001007,     1, -1,  27,     3,  1,  21
730765,20001007,     2, -1,  15,     9,  1,  10
730765,20001007,     7, -1,  24,     5,  1,  21
730765,20001007,    11,  1,  42,     4, -1,  20
730765,20001007,    12, -1,  42,     6,  1,  14
730772,20001014,     2,  1,  33,     6, -1,  14
730772,20001014,     9,  1,  24,     3, -1,  10
730772,20001014,    10, -1,  52,     1,  1,  35
730772,20001014,    11, -1,  44,     7,  1,   7
730772,20001014,    12,  1,  42,     8, -1,   0
730779,20001021,     2, -1,  44,     4,  1,  35
730779,20001021,     3,  1,  20,     6, -1,   6
730779,20001021,     8,  1,  34,     7, -1,  12
730779,20001021,    11,  1,  52,     5, -1,   3
730779,20001021,    13,  1,  52,    10, -1,  22
730786,20001028,     2, -1,  38,     5,  1,  34
730786,20001028,     8, -1,  31,     1,  1,  28
730786,20001028,    10,  1,  73,     4, -1,  10
730786,20001028,    13, -1,  42,     7,  1,   0
730793,20001104,     4,  1,  20,     7, -1,  17
730793,20001104,     6,  1,  31,     5, -1,  15
730793,20001104,     8, -1,  20,     3,  1,  13
730793,20001104,     9,  1,  27,    11, -1,  24
730793,20001104,    12, -1,  38,    10,  1,  24
730793,20001104,    13, -1,  42,     2,  1,   3
730800,20001111,     1,  1,  49,     4, -1,  14
730800,20001111,     5,  1,  21,    13, -1,  17
730800,20001111,     6,  1,  39,    10, -1,  32
730800,20001111,     8,  1,  51,     9, -1,  31
730800,20001111,    11, -1,  23,     3,  1,  21
730800,20001111,    12,  1,  31,     2, -1,   3
730807,20001118,     1, -1,  34,     7,  1,   6
730807,20001118,     9, -1,  17,     4,  1,  16
730807,20001118,    10,  1,  40,     5, -1,   6
730807,20001118,    11,  1,  38,     8, -1,  28
730807,20001118,    13,  1,  28,     6, -1,   0
730811,20001122,    12,  1,  51,     3, -1,  17
730821,20001202,     8,  1,  19,    13, -1,  14
