0.00, 0.00, 0.00, 21.00, 0.00, 26.00, 20.00, 4.00, 9.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 11.00, 0.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00
49.00, 38.00, 0.00, 6.00, 0.00, 0.00, 48.00, 24.00, 0.00, 20.00, 38.00, 0.00, 14.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 5.00, 0.00, 24.00, 0.00, 0.00
8.00, 2.00, 0.00, 37.00, 0.00, 7.00, 13.00, 0.00, 0.00, 10.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.00, 6.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 5.00, 0.00, 11.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 15.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 18.00, 0.00, 11.00, 0.00, 28.00, 0.00, 0.00, 33.00, 0.00, 0.00, 5.00, 8.00
2.00, 17.00, 0.00, 0.00, 0.00, 0.00, 27.00, 0.00, 31.00, 5.00, 0.00, 0.00, 0.00
0.00, 14.00, 16.00, 0.00, 5.00, 43.00, 31.00, 16.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 47.00, 0.00, 0.00, 2.00, 30.00, 0.00, 0.00, 22.00, 0.00, 35.00, 5.00, 0.00
