0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 20.00
0.00, 0.00, 5.00, 7.00, 14.00, 44.00, 0.00, 3.00, 10.00, 23.00
0.00, 0.00, 0.00, 4.00, 0.00, 7.00, 4.00, 0.00, 0.00, 0.00
42.00, 0.00, 0.00, 0.00, 5.00, 1.00, 0.00, 0.00, 0.00, 10.00
3.00, 0.00, 0.00, 0.00, 0.00, 41.00, 0.00, 0.00, 0.00, 7.00
15.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 10.00, 0.00, 32.00, 10.00, 58.00, 0.00, 16.00, 20.00, 0.00
30.00, 0.00, 38.00, 0.00, 7.00, 9.00, 0.00, 0.00, 0.00, 38.00
17.00, 0.00, 8.00, 3.00, 17.00, 0.00, 0.00, 1.00, 0.00, 3.00
0.00, 0.00, 3.00, 0.00, 0.00, 49.00, 0.00, 0.00, 0.00, 0.00
