0.00, 0.00, 20.00, 10.00, 32.00, 0.00, 27.00, 0.00, 0.00, 48.00, 20.00, 0.00, 39.00
0.00, 0.00, 0.00, 49.00, 38.00, 38.00, 0.00, 13.00, 27.00, 0.00, 0.00, 41.00, 27.00
44.00, 0.00, 0.00, 31.00, 0.00, 39.00, 31.00, 14.00, 0.00, 27.00, 48.00, 37.00, 0.00
26.00, 14.00, 17.00, 0.00, 0.00, 0.00, 30.00, 28.00, 0.00, 31.00, 42.00, 43.00, 0.00
35.00, 58.00, 0.00, 0.00, 0.00, 45.00, 41.00, 35.00, 35.00, 0.00, 0.00, 52.00, 34.00
0.00, 16.00, 32.00, 0.00, 48.00, 0.00, 0.00, 0.00, 21.00, 42.00, 0.00, 28.00, 19.00
20.00, 0.00, 20.00, 23.00, 32.00, 0.00, 0.00, 13.00, 20.00, 33.00, 14.00, 0.00, 0.00
7.00, 14.00, 47.00, 31.00, 10.00, 0.00, 20.00, 0.00, 0.00, 29.00, 17.00, 0.00, 0.00
0.00, 21.00, 0.00, 0.00, 10.00, 19.00, 27.00, 0.00, 0.00, 0.00, 15.00, 21.00, 13.00
37.00, 0.00, 38.00, 10.00, 0.00, 48.00, 25.00, 38.00, 0.00, 0.00, 23.00, 40.00, 0.00
24.00, 0.00, 35.00, 7.00, 0.00, 0.00, 24.00, 24.00, 16.00, 7.00, 0.00, 0.00, 3.00
0.00, 20.00, 10.00, 33.00, 31.00, 52.00, 0.00, 0.00, 70.00, 43.00, 0.00, 0.00, 28.00
38.00, 23.00, 0.00, 0.00, 31.00, 2.00, 0.00, 0.00, 17.00, 0.00, 16.00, 42.00, 0.00
