0.00, 24.00, 14.00, 0.00, 0.00, 0.00, 16.00, 14.00, 24.00, 20.00, 3.00, 31.00, 0.00
42.00, 0.00, 0.00, 0.00, 44.00, 51.00, 27.00, 0.00, 55.00, 27.00, 0.00, 31.00, 38.00
31.00, 0.00, 0.00, 24.00, 0.00, 58.00, 41.00, 28.00, 45.00, 47.00, 49.00, 25.00, 0.00
0.00, 0.00, 7.00, 0.00, 0.00, 42.00, 41.00, 32.00, 44.00, 0.00, 30.00, 41.00, 33.00
0.00, 24.00, 0.00, 0.00, 0.00, 42.00, 0.00, 37.00, 21.00, 17.00, 26.00, 17.00, 27.00
0.00, 20.00, 7.00, 14.00, 10.00, 0.00, 0.00, 0.00, 0.00, 20.00, 28.00, 16.00, 35.00
7.00, 24.00, 22.00, 21.00, 0.00, 0.00, 0.00, 0.00, 24.00, 24.00, 44.00, 0.00, 32.00
13.00, 0.00, 7.00, 3.00, 0.00, 0.00, 0.00, 0.00, 17.00, 19.00, 23.00, 0.00, 30.00
17.00, 14.00, 3.00, 7.00, 9.00, 0.00, 6.00, 10.00, 0.00, 0.00, 16.00, 0.00, 0.00
27.00, 48.00, 27.00, 0.00, 38.00, 59.00, 38.00, 63.00, 0.00, 0.00, 0.00, 35.00, 33.00
43.00, 0.00, 0.00, 3.00, 23.00, 56.00, 13.00, 51.00, 41.00, 0.00, 0.00, 0.00, 0.00
29.00, 24.00, 28.00, 51.00, 38.00, 55.00, 0.00, 0.00, 0.00, 17.00, 0.00, 0.00, 47.00
0.00, 17.00, 0.00, 0.00, 22.00, 32.00, 14.00, 31.00, 0.00, 14.00, 0.00, 20.00, 0.00
