0.00, 31.00, 55.00, 17.00, 0.00, 17.00, 37.00, 0.00, 23.00, 0.00, 41.00, 0.00, 10.00
9.00, 0.00, 14.00, 0.00, 21.00, 21.00, 0.00, 0.00, 0.00, 17.00, 25.00, 10.00, 0.00
25.00, 35.00, 0.00, 0.00, 31.00, 0.00, 27.00, 16.00, 31.00, 0.00, 14.00, 34.00, 0.00
10.00, 0.00, 0.00, 0.00, 19.00, 0.00, 20.00, 3.00, 0.00, 21.00, 6.00, 0.00, 17.00
0.00, 27.00, 7.00, 38.00, 0.00, 29.00, 0.00, 0.00, 16.00, 27.00, 0.00, 13.00, 16.00
38.00, 31.00, 0.00, 0.00, 26.00, 0.00, 0.00, 0.00, 14.00, 23.00, 27.00, 20.00, 37.00
34.00, 0.00, 41.00, 41.00, 0.00, 0.00, 0.00, 16.00, 10.00, 7.00, 3.00, 7.00, 0.00
0.00, 0.00, 35.00, 59.00, 0.00, 0.00, 28.00, 0.00, 32.00, 41.00, 34.00, 38.00, 32.50
32.00, 0.00, 45.00, 43.00, 24.00, 35.00, 17.00, 14.00, 0.00, 0.00, 28.00, 0.00, 0.00
0.00, 37.00, 0.00, 45.00, 31.00, 30.00, 50.00, 9.00, 0.00, 0.00, 0.00, 14.00, 21.00
28.00, 37.00, 17.00, 45.00, 0.00, 26.00, 31.00, 3.00, 40.00, 0.00, 0.00, 0.00, 0.00
0.00, 23.00, 23.00, 0.00, 32.00, 13.00, 47.00, 13.00, 0.00, 44.00, 0.00, 0.00, 45.00
24.00, 28.00, 0.00, 45.00, 38.00, 40.00, 0.00, 23.50, 0.00, 24.00, 0.00, 21.00, 0.00
