0.00, 0.00, 10.00, 6.00, 0.00, 0.00, 32.00, 0.00, 7.00, 24.00, 0.00, 0.00
6.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 14.00, 0.00, 0.00, 3.00
0.00, 9.00, 0.00, 20.00, 0.00, 0.00, 10.00, 28.00, 0.00, 24.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00, 0.00, 0.00
14.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 27.00, 4.00, 0.00
0.00, 0.00, 0.00, 24.00, 3.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28.00, 0.00, 0.00, 41.00, 0.00, 1.00, 17.00, 0.00, 0.00, 31.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 3.00, 16.00, 31.00, 11.00, 0.00, 0.00, 18.00, 35.00
0.00, 17.00, 0.00, 14.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 20.00, 3.00, 23.00, 0.00, 27.00, 0.00, 0.00, 0.00, 9.00, 0.00, 33.00
0.00, 0.00, 31.00, 10.00, 7.00, 8.00, 30.00, 0.00, 0.00, 0.00, 0.00, 0.00
