0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.00, 1.00, 7.00, 0.00, 0.00, 2.00, 0.00
18.00, 0.00, 0.00, 0.00, 20.00, 31.00, 3.00, 0.00, 41.00, 0.00, 0.00, 7.00, 21.00
17.00, 0.00, 0.00, 17.00, 0.00, 51.00, 19.00, 21.00, 42.00, 20.00, 49.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 28.00, 20.00, 29.00, 37.00, 0.00, 27.00, 0.00, 33.00
0.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, 37.00, 12.00, 0.00, 3.00, 0.00, 5.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, 31.00, 0.00, 18.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7.00, 21.00, 0.00, 0.00, 21.00, 39.00, 14.00, 44.00, 0.00, 0.00, 0.00, 18.00, 19.00
40.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, 28.00, 25.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 3.00, 10.00, 21.00, 39.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 27.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
