0.00, 0.00, 0.00, 17.00, 12.00, 7.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 14.00, 0.00
0.00, 0.00, 0.00, 0.00, 13.00, 0.00, 17.00, 0.00, 0.00, 0.00, 0.00, 24.00, 0.00, 0.00
0.00, 27.00, 0.00, 0.00, 20.00, 13.00, 9.00, 0.00, 0.00, 16.00, 0.00, 8.00, 0.00, 11.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 9.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 24.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00
3.00, 0.00, 0.00, 10.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 20.00, 0.00
18.00, 0.00, 0.00, 10.00, 0.00, 0.00, 16.00, 0.00, 0.00, 0.00, 28.00, 0.00, 14.00, 20.00
25.00, 46.00, 45.00, 56.00, 0.00, 0.00, 8.00, 39.00, 0.00, 0.00, 18.00, 0.00, 35.00, 0.00
0.00, 25.00, 0.00, 31.00, 16.00, 14.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 27.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 28.00, 0.00
0.00, 0.00, 0.00, 27.00, 18.00, 35.00, 0.00, 7.00, 0.00, 19.00, 0.00, 0.00, 0.00, 17.00
0.00, 0.00, 0.00, 9.00, 18.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
0.00, 8.00, 0.00, 0.00, 23.00, 28.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00
