0.00, 0.45, 0.42, 0.54, 0.46, 0.54, 0.50, 0.49, 0.49
0.55, 0.00, 0.52, 0.59, 0.51, 0.57, 0.54, 0.57, 0.57
0.58, 0.48, 0.00, 0.57, 0.52, 0.61, 0.48, 0.53, 0.53
0.46, 0.41, 0.43, 0.00, 0.46, 0.56, 0.44, 0.52, 0.52
0.54, 0.49, 0.48, 0.54, 0.00, 0.59, 0.49, 0.57, 0.57
0.46, 0.43, 0.39, 0.44, 0.41, 0.00, 0.50, 0.49, 0.49
0.50, 0.46, 0.52, 0.56, 0.51, 0.50, 0.00, 0.52, 0.52
0.51, 0.43, 0.47, 0.48, 0.43, 0.51, 0.48, 0.00, 0.00
0.56, 0.53, 0.51, 0.53, 0.49, 0.54, 0.48, 0.56, 0.56
