0.00, 61.00, 78.00, 76.00, 63.50, 58.33, 66.33, 58.50, 63.00, 63.00
68.50, 0.00, 95.50, 81.50, 67.33, 61.00, 81.50, 65.50, 75.00, 75.00
62.50, 89.00, 0.00, 79.50, 74.50, 60.50, 66.00, 69.50, 66.50, 66.50
60.00, 83.50, 74.50, 0.00, 83.00, 65.50, 73.50, 67.33, 74.00, 74.00
61.50, 80.33, 80.50, 74.50, 0.00, 59.00, 74.00, 70.00, 83.00, 83.00
64.67, 67.50, 70.00, 66.00, 67.00, 0.00, 75.50, 64.33, 66.50, 66.50
54.33, 79.50, 73.50, 91.00, 70.50, 64.00, 0.00, 71.50, 69.00, 69.00
59.50, 89.00, 70.00, 70.33, 66.00, 61.67, 78.50, 0.00, 55.00, 55.00
55.00, 68.00, 59.00, 64.50, 58.50, 63.00, 62.00, 58.00, 0.00, 0.00
66.00, 72.50, 76.00, 69.50, 62.50, 65.33, 61.00, 67.00, 50.50, 50.50
