0.00, 0.47, 0.55, 0.56, 0.50, 0.48, 0.55, 0.49, 0.54, 0.54
0.53, 0.00, 0.52, 0.49, 0.46, 0.47, 0.50, 0.42, 0.52, 0.52
0.45, 0.48, 0.00, 0.51, 0.48, 0.46, 0.47, 0.50, 0.53, 0.53
0.44, 0.51, 0.49, 0.00, 0.52, 0.50, 0.45, 0.49, 0.53, 0.53
0.50, 0.54, 0.52, 0.48, 0.00, 0.47, 0.51, 0.51, 0.60, 0.60
0.52, 0.53, 0.54, 0.50, 0.53, 0.00, 0.54, 0.51, 0.51, 0.51
0.45, 0.50, 0.53, 0.55, 0.49, 0.46, 0.00, 0.47, 0.53, 0.53
0.51, 0.58, 0.50, 0.51, 0.49, 0.49, 0.53, 0.00, 0.49, 0.49
0.46, 0.48, 0.47, 0.47, 0.40, 0.49, 0.47, 0.51, 0.00, 0.00
0.46, 0.52, 0.50, 0.48, 0.48, 0.49, 0.50, 0.50, 0.50, 0.50
