0.00, 0.00, 0.00, 7.00, 12.00, 5.00, 0.00, 12.00, 31.00, 0.00, 2.00, 9.00, 12.00, 12.00
6.00, 0.00, 0.00, 19.00, 3.00, 0.00, 19.00, 5.00, 15.00, 3.00, 3.00, 0.00, 38.00, 38.00
8.00, 14.00, 0.00, 16.00, 18.00, 0.00, 2.00, 39.00, 17.00, 15.00, 4.00, 0.00, 34.00, 34.00
0.00, 8.00, 0.00, 0.00, 10.00, 18.00, 12.00, 7.00, 1.00, 0.00, 9.00, 9.00, 18.00, 18.00
26.00, 0.00, 0.00, 0.00, 0.00, 0.00, 5.00, 14.00, 2.00, 7.00, 9.00, 0.00, 14.00, 14.00
7.00, 22.00, 14.00, 4.00, 23.00, 0.00, 0.00, 0.00, 31.00, 12.00, 6.00, 6.00, 20.00, 20.00
8.00, 0.00, 5.00, 0.00, 0.00, 6.00, 0.00, 18.00, 0.00, 0.00, 0.00, 4.00, 21.00, 21.00
10.00, 0.00, 0.00, 0.00, 0.00, 2.00, 3.00, 0.00, 16.00, 0.00, 0.00, 0.00, 16.00, 16.00
0.00, 7.00, 5.00, 0.00, 4.00, 0.00, 6.00, 0.00, 0.00, 0.00, 21.00, 0.00, 4.00, 4.00
16.00, 12.00, 0.00, 24.00, 19.00, 0.00, 8.00, 24.00, 2.00, 0.00, 30.00, 4.00, 19.00, 19.00
0.00, 0.00, 9.00, 0.00, 0.00, 0.00, 8.00, 16.00, 0.00, 0.00, 0.00, 0.00, 28.00, 28.00
5.00, 20.00, 4.00, 0.00, 13.00, 0.00, 4.00, 12.00, 8.00, 2.00, 12.00, 0.00, 17.00, 17.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 0.00, 0.00, 0.00
19.00, 14.00, 43.00, 0.00, 16.00, 18.00, 23.00, 25.00, 38.00, 24.00, 25.00, 27.00, 0.00, 0.00
