0.00, 0.00, 0.00, 11.00, 0.00, 5.00, 27.00, 7.00, 10.00, 7.00, 0.00, 0.00, 5.00, 5.00
26.00, 0.00, 0.00, 0.00, 0.00, 5.00, 0.00, 0.00, 2.00, 0.00, 2.00, 0.00, 16.00, 16.00
45.00, 11.00, 0.00, 0.00, 15.00, 0.00, 0.00, 9.00, 11.00, 10.00, 7.00, 0.00, 2.00, 2.00
0.00, 3.00, 1.00, 0.00, 0.00, 0.00, 24.00, 17.00, 18.00, 24.00, 7.00, 14.00, 14.00, 14.00
10.00, 34.00, 21.00, 20.00, 0.00, 0.00, 38.00, 29.00, 22.00, 16.00, 13.00, 19.00, 12.00, 12.00
0.00, 0.00, 37.00, 14.00, 24.00, 0.00, 44.00, 21.00, 26.00, 34.00, 15.00, 18.00, 22.00, 22.00
11.00, 21.00, 5.00, 0.00, 0.00, 0.00, 0.00, 7.00, 12.00, 0.00, 6.00, 6.00, 18.00, 18.00
15.00, 15.00, 2.00, 8.00, 0.00, 0.00, 1.00, 0.00, 9.00, 0.00, 6.00, 0.00, 7.00, 7.00
2.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 18.00, 0.00, 0.00, 8.00, 8.00
10.00, 7.00, 20.00, 0.00, 0.00, 0.00, 20.00, 10.00, 14.00, 0.00, 4.00, 0.00, 14.00, 14.00
23.00, 0.00, 0.00, 17.00, 6.00, 0.00, 0.00, 24.00, 7.00, 0.00, 0.00, 0.00, 1.00, 1.00
17.00, 17.00, 16.00, 2.00, 0.00, 10.00, 10.00, 22.00, 13.00, 47.00, 21.00, 0.00, 35.00, 35.00
0.00, 8.00, 14.00, 0.00, 0.00, 0.00, 4.00, 7.00, 3.00, 3.00, 4.00, 0.00, 0.00, 0.00
18.00, 0.00, 26.00, 8.00, 10.00, 0.00, 5.00, 15.00, 21.00, 6.00, 23.00, 0.00, 5.00, 5.00
