0.00, 58.00, 66.50, 55.00, 68.00, 54.00, 81.67, 67.00, 56.00, 68.00, 79.00, 71.00, 96.00, 96.00
88.50, 0.00, 83.00, 80.00, 74.50, 69.00, 72.00, 79.50, 89.00, 85.00, 63.00, 77.00, 79.00, 79.00
71.50, 78.00, 0.00, 68.00, 76.50, 79.50, 75.00, 77.00, 85.00, 64.00, 74.00, 76.50, 90.00, 90.00
81.00, 62.00, 74.00, 0.00, 76.50, 63.00, 63.00, 83.50, 67.00, 83.00, 70.00, 75.50, 88.00, 88.00
78.00, 69.50, 66.00, 76.00, 0.00, 73.00, 78.00, 81.00, 72.00, 66.00, 79.00, 63.33, 68.00, 68.00
79.00, 88.00, 64.50, 69.00, 89.00, 0.00, 69.00, 71.00, 76.00, 84.33, 90.00, 73.50, 96.50, 96.50
64.67, 65.50, 71.00, 68.00, 71.50, 61.00, 0.00, 59.00, 55.00, 63.00, 77.00, 64.00, 67.50, 67.50
78.00, 66.50, 66.00, 75.50, 68.00, 72.00, 84.00, 0.00, 63.00, 62.00, 62.50, 68.00, 88.67, 88.67
58.00, 57.00, 71.00, 57.50, 66.50, 45.00, 79.50, 73.00, 0.00, 59.50, 66.50, 61.00, 98.00, 98.00
71.50, 60.00, 68.00, 63.00, 76.00, 64.00, 78.00, 65.00, 68.00, 0.00, 72.50, 64.00, 86.50, 86.50
86.00, 68.00, 64.00, 64.00, 64.00, 61.00, 86.00, 55.00, 66.00, 60.50, 0.00, 57.00, 70.00, 70.00
79.50, 73.00, 67.00, 72.00, 73.00, 72.00, 68.00, 85.00, 71.00, 75.00, 74.00, 0.00, 107.00, 107.00
83.50, 72.00, 76.00, 63.00, 57.00, 64.00, 68.00, 63.67, 59.00, 68.50, 58.00, 57.00, 0.00, 0.00
66.00, 70.00, 67.00, 65.00, 68.00, 67.00, 62.00, 65.00, 65.00, 79.00, 66.00, 67.50, 79.00, 79.00
