0.00, 0.56, 0.53, 0.53, 0.54, 0.55, 0.58, 0.53, 0.58, 0.58, 0.58
0.44, 0.00, 0.44, 0.53, 0.51, 0.49, 0.50, 0.48, 0.52, 0.53, 0.53
0.47, 0.56, 0.00, 0.50, 0.48, 0.50, 0.52, 0.48, 0.58, 0.54, 0.54
0.47, 0.47, 0.50, 0.00, 0.44, 0.43, 0.49, 0.39, 0.54, 0.40, 0.40
0.46, 0.49, 0.52, 0.56, 0.00, 0.56, 0.57, 0.55, 0.59, 0.53, 0.53
0.45, 0.51, 0.50, 0.57, 0.44, 0.00, 0.49, 0.51, 0.54, 0.53, 0.53
0.42, 0.50, 0.48, 0.51, 0.43, 0.51, 0.00, 0.44, 0.53, 0.52, 0.52
0.47, 0.52, 0.52, 0.61, 0.45, 0.49, 0.56, 0.00, 0.52, 0.54, 0.54
0.42, 0.48, 0.42, 0.46, 0.41, 0.46, 0.47, 0.48, 0.00, 0.39, 0.39
0.42, 0.47, 0.46, 0.60, 0.47, 0.47, 0.48, 0.46, 0.61, 0.00, 0.00
0.45, 0.48, 0.51, 0.57, 0.48, 0.45, 0.56, 0.54, 0.60, 0.54, 0.54
