0.00, 73.00, 61.00, 74.50, 67.50, 80.00, 83.50, 74.00, 75.00, 68.00, 64.00
66.67, 0.00, 85.00, 63.00, 58.00, 74.00, 66.00, 69.00, 73.67, 56.50, 59.00
68.00, 75.50, 0.00, 62.00, 61.00, 64.00, 72.50, 69.00, 79.50, 77.00, 57.00
69.50, 52.50, 70.00, 0.00, 60.00, 77.50, 77.00, 65.50, 72.00, 69.50, 54.00
54.00, 64.00, 73.00, 58.00, 0.00, 70.00, 64.00, 64.00, 70.00, 61.00, 53.00
65.00, 70.00, 77.00, 75.00, 69.00, 0.00, 70.33, 68.00, 76.50, 90.00, 55.50
63.00, 65.50, 62.00, 70.00, 51.00, 64.67, 0.00, 50.00, 85.00, 73.00, 54.50
58.00, 66.00, 71.00, 52.00, 56.00, 73.00, 58.50, 0.00, 76.00, 58.50, 55.00
63.00, 62.67, 63.00, 57.50, 36.00, 68.50, 79.00, 67.00, 0.00, 66.50, 56.50
66.00, 66.00, 80.00, 68.00, 58.33, 68.00, 74.50, 57.00, 80.50, 0.00, 78.00
61.50, 71.00, 67.50, 69.00, 64.00, 67.50, 71.50, 51.50, 71.50, 60.00, 0.00
