0.00, 13.00, 3.00, 0.00, 7.00, 13.00, 11.00, 0.00, 0.00, 25.00, 0.00, 0.00
10.00, 0.00, 7.00, 11.00, 0.00, 0.00, 0.00, 5.00, 8.00, 3.00, 0.00, 0.00
7.00, 0.00, 0.00, 18.00, 0.00, 21.00, 10.00, 52.00, 10.00, 12.00, 7.00, 7.00
32.00, 4.00, 8.00, 0.00, 14.00, 13.00, 30.00, 23.00, 13.00, 13.00, 10.00, 10.00
16.00, 22.00, 12.00, 14.00, 0.00, 12.00, 0.00, 45.00, 4.00, 31.00, 15.00, 15.00
0.00, 6.00, 6.00, 0.00, 0.00, 0.00, 0.00, 6.00, 10.00, 28.00, 3.00, 3.00
9.00, 15.00, 0.00, 0.00, 9.00, 4.00, 0.00, 11.00, 6.00, 13.00, 19.00, 19.00
6.00, 7.00, 5.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 12.00, 12.00
16.00, 0.00, 7.00, 0.00, 2.00, 18.00, 35.00, 16.00, 0.00, 0.00, 29.00, 29.00
0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 4.00, 27.00, 3.00, 0.00, 11.00, 11.00
8.00, 18.00, 0.00, 0.00, 0.00, 3.00, 6.00, 0.00, 0.00, 1.00, 0.00, 0.00
37.00, 11.00, 9.00, 13.00, 2.00, 34.00, 0.00, 27.00, 0.00, 5.00, 20.00, 20.00
