0.00, 0.52, 0.46, 0.53, 0.48, 0.54, 0.58, 0.52, 0.48, 0.48
0.48, 0.00, 0.51, 0.56, 0.50, 0.53, 0.54, 0.51, 0.51, 0.51
0.54, 0.49, 0.00, 0.56, 0.51, 0.51, 0.55, 0.57, 0.54, 0.54
0.47, 0.44, 0.44, 0.00, 0.50, 0.52, 0.58, 0.49, 0.51, 0.51
0.52, 0.50, 0.49, 0.50, 0.00, 0.55, 0.55, 0.48, 0.53, 0.53
0.46, 0.47, 0.49, 0.48, 0.45, 0.00, 0.53, 0.46, 0.48, 0.48
0.42, 0.46, 0.45, 0.42, 0.45, 0.47, 0.00, 0.47, 0.49, 0.49
0.48, 0.49, 0.43, 0.51, 0.52, 0.54, 0.53, 0.00, 0.51, 0.51
0.52, 0.49, 0.46, 0.49, 0.47, 0.52, 0.51, 0.49, 0.00, 0.00
0.54, 0.52, 0.49, 0.54, 0.48, 0.56, 0.57, 0.47, 0.54, 0.54
