0.00, 73.00, 73.50, 75.00, 91.50, 71.50, 75.00, 71.50, 56.00, 59.67
71.00, 0.00, 77.50, 70.50, 74.00, 79.00, 78.00, 63.67, 64.00, 81.50
67.00, 83.00, 0.00, 75.33, 92.00, 75.00, 79.50, 86.00, 73.50, 76.33
83.50, 84.50, 65.00, 0.00, 82.00, 84.00, 66.00, 62.50, 52.50, 60.00
81.00, 80.50, 79.50, 77.50, 0.00, 83.33, 96.00, 70.00, 76.50, 74.50
58.00, 88.00, 78.00, 77.00, 81.00, 0.00, 68.00, 64.50, 74.50, 83.50
81.50, 92.50, 74.00, 66.00, 93.00, 84.50, 0.00, 92.50, 73.00, 74.00
66.50, 71.67, 78.00, 56.00, 78.00, 64.50, 85.00, 0.00, 69.00, 69.00
67.00, 64.00, 78.50, 70.00, 76.50, 73.00, 81.00, 68.00, 0.00, 69.67
68.67, 81.00, 68.33, 83.00, 82.00, 85.00, 77.50, 82.50, 73.67, 0.00
