0.00, 0.49, 0.45, 0.53, 0.49, 0.52, 0.58, 0.50, 0.51, 0.51
0.51, 0.00, 0.49, 0.50, 0.50, 0.51, 0.55, 0.50, 0.53, 0.53
0.55, 0.51, 0.00, 0.54, 0.52, 0.50, 0.58, 0.54, 0.55, 0.55
0.47, 0.50, 0.46, 0.00, 0.49, 0.48, 0.57, 0.53, 0.52, 0.52
0.51, 0.50, 0.48, 0.51, 0.00, 0.52, 0.56, 0.53, 0.50, 0.50
0.48, 0.49, 0.50, 0.52, 0.48, 0.00, 0.60, 0.49, 0.54, 0.54
0.42, 0.45, 0.42, 0.43, 0.44, 0.40, 0.00, 0.46, 0.46, 0.46
0.50, 0.50, 0.46, 0.47, 0.47, 0.51, 0.54, 0.00, 0.49, 0.49
0.49, 0.47, 0.45, 0.48, 0.50, 0.46, 0.54, 0.51, 0.00, 0.00
0.48, 0.51, 0.49, 0.48, 0.49, 0.49, 0.55, 0.45, 0.51, 0.51
