0.00, 70.33, 60.00, 81.50, 71.33, 73.00, 85.00, 71.67, 65.50, 65.50
74.00, 0.00, 81.67, 81.67, 81.50, 91.50, 77.50, 80.50, 71.50, 71.50
73.50, 84.00, 0.00, 84.00, 86.50, 74.00, 93.00, 77.00, 73.00, 73.00
73.50, 80.00, 72.50, 0.00, 72.50, 67.50, 65.00, 69.00, 63.00, 63.00
75.67, 81.00, 79.00, 76.00, 0.00, 82.50, 87.00, 82.50, 67.00, 67.00
67.00, 89.00, 73.33, 74.00, 75.00, 0.00, 79.00, 77.50, 75.00, 75.00
62.67, 64.50, 67.00, 50.00, 68.00, 52.00, 0.00, 54.00, 51.50, 51.50
72.33, 81.00, 67.50, 62.00, 75.00, 80.50, 62.50, 0.00, 60.00, 60.00
65.50, 63.00, 60.00, 57.00, 66.50, 63.00, 60.00, 61.50, 0.00, 0.00
70.50, 84.00, 80.50, 68.50, 76.50, 73.50, 77.50, 63.00, 88.00, 88.00
