0.00, 0.00, 11.00, 0.00, 31.00, 0.00, 0.00, 0.00, 0.00, 2.00, 0.00
8.00, 0.00, 32.00, 26.00, 0.00, 33.00, 19.00, 1.00, 26.00, 35.00, 10.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 6.00, 0.00, 5.00, 7.00, 8.00
16.00, 0.00, 4.00, 0.00, 0.00, 15.00, 0.00, 3.00, 23.00, 19.00, 1.00
0.00, 16.00, 2.00, 8.00, 0.00, 0.00, 0.00, 0.00, 17.00, 15.00, 0.00
10.00, 0.00, 17.00, 0.00, 2.00, 0.00, 1.00, 0.00, 11.00, 0.00, 0.00
10.00, 0.00, 16.00, 10.00, 35.00, 0.00, 0.00, 0.00, 10.00, 20.00, 16.00
58.00, 2.00, 36.00, 22.00, 36.00, 20.00, 34.00, 0.00, 58.00, 34.00, 0.00
2.00, 0.00, 1.00, 0.00, 0.00, 1.00, 2.00, 0.00, 0.00, 5.00, 0.00
2.00, 2.00, 0.00, 1.00, 10.00, 23.00, 1.00, 0.00, 6.00, 0.00, 0.00
35.00, 3.00, 39.00, 7.00, 15.00, 17.00, 13.00, 13.00, 41.00, 20.00, 0.00
