0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 16.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00, 18.00
15.00, 0.00, 0.00, 6.00, 7.00, 0.00, 0.00, 11.00, 0.00, 0.00, 9.00, 13.00, 0.00, 21.00, 2.00
23.00, 22.00, 0.00, 3.00, 6.00, 11.00, 0.00, 24.00, 9.00, 30.00, 14.00, 27.00, 6.00, 5.00, 51.00
9.00, 7.00, 0.00, 0.00, 4.00, 0.00, 1.00, 0.00, 0.00, 0.00, 9.00, 0.00, 0.00, 19.00, 6.00
0.00, 11.00, 0.00, 0.00, 0.00, 0.00, 20.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 14.00
9.00, 6.00, 0.00, 22.00, 1.00, 0.00, 10.00, 10.00, 10.00, 0.00, 25.00, 0.00, 2.00, 15.00, 9.00
7.00, 11.00, 16.00, 4.00, 0.00, 0.00, 0.00, 5.00, 0.00, 0.00, 4.00, 4.00, 0.00, 55.00, 0.00
0.00, 5.00, 12.00, 9.00, 1.00, 9.00, 0.00, 0.00, 12.00, 0.00, 29.00, 14.00, 0.00, 16.00, 13.00
29.00, 24.00, 0.00, 4.00, 61.00, 11.00, 9.00, 2.00, 0.00, 0.00, 0.00, 10.00, 4.00, 15.00, 16.00
25.00, 16.00, 14.00, 20.00, 10.00, 12.00, 12.00, 3.00, 9.00, 0.00, 0.00, 0.00, 0.00, 25.00, 13.00
7.00, 0.00, 0.00, 9.00, 5.00, 0.00, 0.00, 0.00, 13.00, 4.00, 0.00, 10.00, 0.00, 0.00, 0.00
22.00, 0.00, 0.00, 13.00, 1.00, 10.00, 0.00, 0.00, 0.00, 5.00, 0.00, 0.00, 0.00, 4.00, 3.00
15.00, 23.00, 0.00, 24.00, 29.00, 5.00, 9.00, 14.00, 11.00, 6.00, 12.00, 12.00, 0.00, 15.00, 37.00
0.00, 0.00, 0.00, 0.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.00, 0.00, 0.00, 0.00, 1.00
0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 2.00, 4.00, 0.00, 0.00, 3.00, 0.00, 0.00, 3.00, 0.00
