0.00, 52.00, 80.00, 63.00, 78.00, 72.33, 68.50, 82.00, 74.50, 70.00, 60.50, 60.50
80.00, 0.00, 79.00, 76.00, 78.50, 73.00, 75.50, 70.50, 87.33, 82.00, 70.00, 70.00
90.00, 83.50, 0.00, 70.00, 76.50, 85.00, 91.50, 89.50, 78.50, 86.50, 81.00, 81.00
66.00, 74.50, 57.00, 0.00, 66.00, 72.00, 68.50, 69.00, 73.33, 69.00, 80.00, 80.00
86.00, 73.50, 64.00, 64.00, 0.00, 86.00, 65.50, 77.00, 82.00, 86.67, 82.50, 82.50
72.00, 70.00, 74.50, 82.00, 88.00, 0.00, 63.00, 84.00, 82.00, 80.50, 65.50, 65.50
70.00, 72.00, 84.50, 63.50, 71.00, 78.00, 0.00, 70.00, 82.00, 95.00, 61.50, 61.50
65.00, 59.00, 79.00, 65.50, 74.00, 70.00, 64.50, 0.00, 66.00, 60.00, 73.00, 73.00
90.50, 93.00, 77.00, 85.33, 83.00, 80.00, 98.00, 88.50, 0.00, 75.00, 80.00, 80.00
81.50, 51.00, 67.50, 67.00, 78.00, 83.00, 93.00, 78.00, 74.00, 0.00, 67.00, 67.00
74.00, 69.00, 64.00, 89.00, 81.00, 68.00, 67.00, 63.00, 59.50, 71.00, 0.00, 0.00
73.00, 75.00, 86.00, 70.67, 81.00, 67.00, 70.00, 71.50, 73.00, 80.00, 67.50, 67.50
