0.00, 0.46, 0.50, 0.46, 0.46, 0.45, 0.45, 0.51, 0.51
0.54, 0.00, 0.56, 0.58, 0.51, 0.59, 0.58, 0.51, 0.51
0.50, 0.44, 0.00, 0.42, 0.41, 0.46, 0.50, 0.49, 0.49
0.54, 0.42, 0.58, 0.00, 0.46, 0.49, 0.51, 0.50, 0.50
0.54, 0.49, 0.59, 0.54, 0.00, 0.52, 0.57, 0.53, 0.53
0.55, 0.41, 0.54, 0.51, 0.48, 0.00, 0.56, 0.55, 0.55
0.55, 0.42, 0.50, 0.49, 0.43, 0.44, 0.00, 0.47, 0.47
0.49, 0.49, 0.51, 0.50, 0.47, 0.45, 0.53, 0.00, 0.00
0.56, 0.43, 0.55, 0.51, 0.46, 0.52, 0.58, 0.52, 0.52
