0.00, 0.47, 0.52, 0.47, 0.53, 0.48, 0.47, 0.43, 0.49, 0.50, 0.50
0.53, 0.00, 0.61, 0.53, 0.47, 0.56, 0.53, 0.50, 0.55, 0.55, 0.55
0.48, 0.39, 0.00, 0.49, 0.49, 0.46, 0.48, 0.44, 0.51, 0.52, 0.52
0.53, 0.47, 0.51, 0.00, 0.47, 0.53, 0.48, 0.47, 0.57, 0.54, 0.54
0.47, 0.53, 0.51, 0.53, 0.00, 0.49, 0.44, 0.45, 0.53, 0.51, 0.51
0.52, 0.44, 0.54, 0.47, 0.51, 0.00, 0.50, 0.44, 0.51, 0.46, 0.46
0.53, 0.47, 0.52, 0.52, 0.56, 0.50, 0.00, 0.45, 0.51, 0.54, 0.54
0.57, 0.50, 0.56, 0.53, 0.55, 0.56, 0.55, 0.00, 0.59, 0.62, 0.62
0.51, 0.45, 0.49, 0.43, 0.47, 0.49, 0.49, 0.41, 0.00, 0.50, 0.50
0.50, 0.45, 0.48, 0.46, 0.49, 0.54, 0.46, 0.38, 0.50, 0.00, 0.00
0.60, 0.49, 0.56, 0.51, 0.55, 0.53, 0.50, 0.54, 0.56, 0.57, 0.57
