0.00, 0.39, 0.47, 0.49, 0.48, 0.50, 0.49, 0.56, 0.45, 0.46, 0.45, 0.45
0.61, 0.00, 0.49, 0.50, 0.52, 0.51, 0.51, 0.55, 0.48, 0.62, 0.50, 0.50
0.53, 0.51, 0.00, 0.55, 0.54, 0.53, 0.52, 0.53, 0.50, 0.56, 0.56, 0.56
0.51, 0.50, 0.45, 0.00, 0.51, 0.47, 0.52, 0.51, 0.46, 0.51, 0.47, 0.47
0.52, 0.48, 0.46, 0.49, 0.00, 0.49, 0.48, 0.51, 0.50, 0.53, 0.51, 0.51
0.50, 0.49, 0.47, 0.53, 0.51, 0.00, 0.45, 0.55, 0.51, 0.49, 0.49, 0.49
0.51, 0.49, 0.48, 0.48, 0.52, 0.55, 0.00, 0.53, 0.46, 0.51, 0.47, 0.47
0.44, 0.45, 0.47, 0.49, 0.49, 0.45, 0.47, 0.00, 0.43, 0.43, 0.54, 0.54
0.55, 0.52, 0.50, 0.54, 0.50, 0.49, 0.54, 0.57, 0.00, 0.50, 0.57, 0.57
0.54, 0.38, 0.44, 0.49, 0.47, 0.51, 0.49, 0.57, 0.50, 0.00, 0.49, 0.49
0.55, 0.50, 0.44, 0.53, 0.49, 0.51, 0.53, 0.46, 0.43, 0.51, 0.00, 0.00
0.39, 0.48, 0.54, 0.52, 0.48, 0.48, 0.51, 0.52, 0.45, 0.56, 0.46, 0.46
