0.00, 0.48, 0.51, 0.50, 0.53, 0.47, 0.50, 0.48, 0.41, 0.46, 0.58, 0.49, 0.50, 0.48, 0.48
0.52, 0.00, 0.46, 0.52, 0.52, 0.52, 0.53, 0.53, 0.49, 0.54, 0.60, 0.49, 0.42, 0.47, 0.47
0.49, 0.54, 0.00, 0.52, 0.54, 0.59, 0.53, 0.47, 0.50, 0.56, 0.61, 0.55, 0.49, 0.54, 0.54
0.50, 0.48, 0.48, 0.00, 0.53, 0.49, 0.50, 0.44, 0.50, 0.45, 0.54, 0.53, 0.48, 0.53, 0.53
0.47, 0.48, 0.46, 0.47, 0.00, 0.41, 0.54, 0.51, 0.45, 0.50, 0.56, 0.52, 0.44, 0.42, 0.42
0.53, 0.48, 0.41, 0.51, 0.59, 0.00, 0.49, 0.48, 0.45, 0.51, 0.61, 0.48, 0.47, 0.52, 0.52
0.50, 0.47, 0.47, 0.50, 0.46, 0.51, 0.00, 0.51, 0.48, 0.51, 0.55, 0.47, 0.46, 0.52, 0.52
0.52, 0.47, 0.53, 0.56, 0.49, 0.52, 0.49, 0.00, 0.50, 0.48, 0.51, 0.51, 0.43, 0.47, 0.47
0.59, 0.51, 0.50, 0.50, 0.55, 0.55, 0.52, 0.50, 0.00, 0.53, 0.60, 0.54, 0.46, 0.46, 0.46
0.54, 0.46, 0.44, 0.55, 0.50, 0.49, 0.49, 0.52, 0.47, 0.00, 0.54, 0.51, 0.48, 0.50, 0.50
0.42, 0.40, 0.39, 0.46, 0.44, 0.39, 0.45, 0.49, 0.40, 0.46, 0.00, 0.46, 0.36, 0.45, 0.45
0.51, 0.51, 0.45, 0.47, 0.48, 0.52, 0.53, 0.49, 0.46, 0.49, 0.54, 0.00, 0.45, 0.55, 0.55
0.50, 0.58, 0.51, 0.52, 0.56, 0.53, 0.54, 0.57, 0.54, 0.52, 0.64, 0.55, 0.00, 0.55, 0.55
0.52, 0.53, 0.46, 0.47, 0.58, 0.48, 0.48, 0.53, 0.54, 0.50, 0.55, 0.45, 0.45, 0.00, 0.00
0.48, 0.47, 0.45, 0.51, 0.51, 0.45, 0.48, 0.47, 0.49, 0.48, 0.53, 0.49, 0.45, 0.47, 0.47
