0.00, 49.00, 30.00, 54.00, 0.00, 34.00, 10.00, 48.00, 51.00, 0.00, 0.00, 49.00, 33.00, 0.00
30.00, 0.00, 3.00, 31.00, 0.00, 0.00, 10.00, 34.00, 58.00, 24.00, 0.00, 0.00, 24.00, 0.00
12.00, 56.00, 0.00, 0.00, 7.00, 0.00, 18.00, 40.00, 38.00, 0.00, 0.00, 0.00, 16.00, 23.00
16.00, 10.00, 0.00, 0.00, 24.00, 45.00, 16.00, 0.00, 0.00, 40.00, 20.00, 28.00, 0.00, 13.00
0.00, 0.00, 13.00, 10.00, 0.00, 27.00, 0.00, 14.00, 0.00, 28.00, 28.00, 31.00, 0.00, 16.00
6.00, 0.00, 0.00, 7.00, 24.00, 0.00, 0.00, 0.00, 40.00, 35.00, 17.00, 36.00, 0.00, 20.00
0.00, 38.00, 13.00, 10.00, 0.00, 0.00, 0.00, 38.00, 23.00, 42.00, 0.00, 0.00, 54.00, 0.00
43.00, 30.00, 29.00, 0.00, 45.00, 0.00, 21.00, 0.00, 20.00, 0.00, 0.00, 0.00, 29.00, 17.00
3.00, 42.00, 14.00, 0.00, 0.00, 38.00, 20.00, 55.00, 0.00, 0.00, 27.00, 0.00, 35.00, 0.00
0.00, 28.00, 0.00, 14.00, 27.00, 21.00, 7.00, 0.00, 0.00, 0.00, 21.00, 37.00, 0.00, 26.00
0.00, 0.00, 0.00, 7.00, 14.00, 10.00, 0.00, 0.00, 14.00, 31.00, 0.00, 24.00, 13.00, 13.00
10.00, 0.00, 0.00, 38.00, 34.00, 49.00, 0.00, 0.00, 0.00, 63.00, 21.00, 0.00, 38.00, 34.00
14.00, 45.00, 29.00, 0.00, 0.00, 0.00, 39.00, 28.00, 28.00, 0.00, 24.00, 45.00, 0.00, 0.00
0.00, 0.00, 16.00, 6.00, 17.00, 13.00, 0.00, 38.00, 0.00, 17.00, 10.00, 45.00, 0.00, 0.00
