0.00, 27.00, 29.00, 29.00, 38.00, 0.00, 30.00, 37.00, 31.00, 0.00, 0.00, 19.00, 41.00, 41.00
14.00, 0.00, 54.00, 0.00, 0.00, 0.00, 31.00, 53.00, 50.00, 28.00, 0.00, 24.00, 21.00, 21.00
13.00, 46.00, 0.00, 0.00, 13.00, 30.00, 21.00, 19.00, 9.00, 0.00, 0.00, 0.00, 26.00, 26.00
15.00, 0.00, 0.00, 0.00, 27.00, 14.00, 28.00, 38.00, 0.00, 21.00, 24.00, 28.00, 0.00, 0.00
10.00, 0.00, 20.00, 3.00, 0.00, 27.00, 0.00, 0.00, 0.00, 9.00, 52.00, 31.00, 0.00, 0.00
0.00, 0.00, 27.00, 9.00, 3.00, 0.00, 0.00, 0.00, 16.00, 21.00, 26.00, 21.00, 0.00, 0.00
16.00, 14.00, 45.00, 35.00, 0.00, 0.00, 0.00, 17.00, 21.00, 0.00, 45.00, 0.00, 19.00, 19.00
43.00, 52.00, 27.00, 10.00, 0.00, 0.00, 38.00, 0.00, 38.00, 0.00, 0.00, 0.00, 23.00, 23.00
6.00, 51.00, 17.00, 0.00, 0.00, 42.00, 19.00, 27.00, 0.00, 31.00, 0.00, 0.00, 17.00, 17.00
0.00, 3.00, 0.00, 3.00, 6.00, 13.00, 0.00, 0.00, 13.00, 0.00, 24.00, 8.00, 0.00, 0.00
0.00, 0.00, 0.00, 14.00, 20.00, 22.00, 24.00, 0.00, 0.00, 10.00, 0.00, 24.00, 28.00, 28.00
14.00, 20.00, 0.00, 27.00, 38.00, 52.00, 0.00, 0.00, 0.00, 19.00, 27.00, 0.00, 0.00, 0.00
23.00, 28.00, 10.00, 0.00, 0.00, 0.00, 7.00, 3.00, 30.00, 0.00, 35.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 7.00, 14.00, 21.00, 0.00, 16.00, 0.00, 10.00, 10.00, 28.00, 0.00, 0.00
