0.89286,0.92593
0.85714,0.96296
0.67857,0.71429
0.75,0.88889
0.82143,0.88889
0.92857,0.92857
0.85714,1
0.89286,0.96296
0.78571,0.88462
0.7619,0.77778
0.82143,0.88462
0.75,0.80769
0.64286,0.65385
0.71429,0.85185
0.78571,0.85714
0.75,0.74074
0.64286,0.80769
0.64286,0.76923
