0.8571428571428571,0.8412698412698413
0.8253968253968254,0.7936507936507936
0.8412698412698413,0.8253968253968254
0.6984126984126984,0.7301587301587301
0.7936507936507936,0.8095238095238095
0.7777777777777778,0.7619047619047619
0.8571428571428571,0.873015873015873
0.8095238095238095,0.8253968253968254
0.8095238095238095,0.7936507936507936
0.8125,0.8125
0.875,0.8875
0.8625,0.875
0.75,0.75
0.7575757575757576,0.7575757575757576
0.7244897959183674,0.7244897959183674
0.8484848484848485,0.8282828282828283
0.7878787878787878,0.7777777777777778
0.797752808988764,0.7640449438202247
