0.7423799582463465,0.7561586638830897
0.7494705633206269,0.7604828462515884
0.7584510055626872,0.7687205819426616
0.7463373796567602,0.7609878610297196
0.7483539094650206,0.7598765432098765
0.7500973141300117,0.7631374075515764
0.7482464454976303,0.7613270142180095
0.7481398809523809,0.7555803571428571
0.7580256077194285,0.7702727778808685
0.7511144130757801,0.7591010401188707
0.7621781811446564,0.7755139840711243
0.7533845590925723,0.7643615075009147
0.7478213507625272,0.7637981118373275
0.7412256773958902,0.756864884524459
0.7541696881798404,0.7652284263959391
0.7523632993512511,0.7586654309545876
0.7418772563176895,0.7568592057761733
