0.00, 78.00, 78.50, 74.00, 71.00, 70.00, 90.00, 78.50, 72.67, 72.67
65.50, 0.00, 54.50, 55.00, 61.00, 65.50, 62.00, 69.50, 77.50, 77.50
79.50, 69.00, 0.00, 76.00, 72.00, 78.50, 75.50, 68.00, 70.50, 70.50
81.00, 56.00, 70.50, 0.00, 63.50, 65.33, 71.50, 72.50, 80.50, 80.50
74.00, 64.50, 78.00, 62.50, 0.00, 65.67, 76.33, 66.00, 76.67, 76.67
64.50, 74.00, 77.00, 63.33, 61.00, 0.00, 78.50, 70.00, 70.00, 70.00
92.50, 70.50, 82.50, 69.50, 67.00, 69.50, 0.00, 83.50, 65.50, 65.50
74.50, 69.50, 56.50, 51.50, 54.50, 56.00, 70.00, 0.00, 58.50, 58.50
83.33, 81.50, 67.50, 75.00, 65.00, 83.00, 80.00, 79.50, 0.00, 0.00
67.50, 70.50, 69.67, 76.50, 62.50, 50.50, 71.00, 69.50, 71.00, 71.00
