0.00, 0.58, 0.60, 0.52, 0.54, 0.53, 0.53, 0.56, 0.49, 0.57, 0.54, 0.54
0.42, 0.00, 0.52, 0.45, 0.54, 0.50, 0.44, 0.48, 0.47, 0.49, 0.46, 0.46
0.40, 0.48, 0.00, 0.45, 0.49, 0.41, 0.47, 0.52, 0.47, 0.50, 0.46, 0.46
0.48, 0.55, 0.55, 0.00, 0.56, 0.54, 0.48, 0.42, 0.51, 0.55, 0.50, 0.50
0.46, 0.46, 0.51, 0.44, 0.00, 0.44, 0.47, 0.45, 0.44, 0.47, 0.47, 0.47
0.47, 0.50, 0.59, 0.46, 0.56, 0.00, 0.53, 0.53, 0.48, 0.53, 0.49, 0.49
0.47, 0.56, 0.53, 0.52, 0.53, 0.47, 0.00, 0.50, 0.50, 0.51, 0.49, 0.49
0.44, 0.52, 0.48, 0.58, 0.55, 0.47, 0.50, 0.00, 0.51, 0.49, 0.46, 0.46
0.51, 0.53, 0.53, 0.49, 0.56, 0.52, 0.50, 0.49, 0.00, 0.53, 0.46, 0.46
0.43, 0.51, 0.50, 0.45, 0.53, 0.47, 0.49, 0.51, 0.47, 0.00, 0.49, 0.49
0.46, 0.54, 0.54, 0.50, 0.53, 0.51, 0.51, 0.54, 0.54, 0.51, 0.00, 0.00
0.47, 0.53, 0.53, 0.51, 0.60, 0.49, 0.59, 0.53, 0.53, 0.52, 0.51, 0.51
