0.00, 88.00, 82.00, 51.00, 63.50, 79.00, 74.00, 76.67, 74.00, 69.50, 65.50
74.00, 0.00, 87.00, 72.00, 70.00, 74.33, 82.67, 83.00, 64.00, 69.50, 76.50
66.00, 69.50, 0.00, 70.50, 59.00, 69.00, 70.00, 71.50, 67.00, 72.50, 75.00
62.00, 69.00, 73.00, 0.00, 61.50, 82.50, 70.00, 73.00, 70.00, 64.50, 67.50
57.50, 63.00, 67.50, 69.50, 0.00, 72.00, 63.33, 66.00, 60.00, 77.50, 66.00
68.00, 79.00, 82.00, 78.00, 73.00, 0.00, 81.00, 71.50, 69.50, 65.00, 61.50
77.00, 72.00, 69.50, 80.00, 62.67, 89.50, 0.00, 60.00, 71.00, 74.50, 82.00
66.00, 74.50, 62.50, 64.00, 63.00, 66.50, 73.00, 0.00, 69.50, 69.50, 65.50
64.50, 55.00, 67.00, 63.50, 43.00, 69.00, 70.50, 67.50, 0.00, 67.00, 57.50
55.00, 56.50, 65.00, 54.50, 56.00, 62.00, 60.50, 63.00, 51.00, 0.00, 68.00
47.50, 72.00, 62.50, 56.50, 77.00, 72.50, 82.50, 56.00, 58.50, 61.00, 0.00
