0.00, 73.50, 73.50, 70.50, 61.50, 64.67, 77.33, 54.00, 74.00, 73.50
61.50, 0.00, 66.50, 60.50, 48.50, 56.00, 71.00, 66.00, 58.00, 54.00
65.50, 73.00, 0.00, 75.50, 57.50, 63.50, 81.00, 61.50, 61.50, 73.50
66.00, 69.00, 74.50, 0.00, 59.50, 67.50, 77.50, 67.67, 72.50, 64.50
64.00, 72.50, 73.00, 71.50, 0.00, 52.00, 66.00, 69.00, 56.67, 78.50
70.00, 62.50, 81.50, 63.50, 66.50, 0.00, 80.50, 65.33, 65.00, 86.33
84.00, 74.00, 84.00, 82.50, 66.50, 72.50, 0.00, 66.50, 73.00, 75.00
57.00, 76.50, 74.00, 78.00, 67.00, 65.33, 72.00, 0.00, 62.67, 74.50
64.50, 62.00, 66.00, 67.00, 58.67, 68.00, 78.00, 53.67, 0.00, 71.50
69.00, 68.00, 82.50, 73.50, 74.50, 66.67, 75.00, 58.50, 65.50, 0.00
