0.00, 0.00, 15.00, 0.00, 8.00, 15.00, 7.00, 22.00, 0.00, 18.00, 18.00
16.00, 0.00, 37.00, 4.00, 9.00, 7.00, 8.00, 9.00, 42.00, 27.00, 27.00
0.00, 0.00, 0.00, 0.00, 7.00, 9.00, 24.00, 5.00, 5.00, 14.00, 14.00
19.00, 8.00, 22.00, 0.00, 5.00, 13.00, 26.00, 18.00, 12.00, 0.00, 0.00
1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 19.00, 3.00, 14.00, 14.00
0.00, 4.00, 0.00, 0.00, 10.00, 0.00, 3.00, 5.00, 0.00, 8.00, 8.00
6.00, 0.00, 0.00, 0.00, 37.00, 17.00, 0.00, 8.00, 6.00, 8.00, 8.00
0.00, 0.00, 3.00, 3.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00, 0.00
29.00, 7.00, 9.00, 0.00, 5.00, 6.00, 0.00, 18.00, 0.00, 11.00, 11.00
3.00, 1.00, 9.00, 8.00, 10.00, 10.00, 6.00, 23.00, 0.00, 0.00, 0.00
5.00, 8.00, 0.00, 10.00, 36.00, 30.00, 4.00, 11.00, 7.00, 19.00, 19.00
