0.00, 0.55, 0.51, 0.50, 0.63, 0.53, 0.48, 0.53, 0.49, 0.47, 0.57, 0.48, 0.48
0.45, 0.00, 0.52, 0.46, 0.55, 0.54, 0.53, 0.47, 0.48, 0.51, 0.50, 0.49, 0.49
0.49, 0.48, 0.00, 0.52, 0.50, 0.56, 0.51, 0.52, 0.47, 0.50, 0.52, 0.48, 0.48
0.50, 0.54, 0.48, 0.00, 0.55, 0.54, 0.51, 0.55, 0.52, 0.52, 0.48, 0.53, 0.53
0.37, 0.45, 0.50, 0.45, 0.00, 0.48, 0.43, 0.51, 0.46, 0.47, 0.42, 0.43, 0.43
0.47, 0.46, 0.44, 0.46, 0.52, 0.00, 0.49, 0.49, 0.47, 0.51, 0.49, 0.50, 0.50
0.52, 0.47, 0.49, 0.49, 0.57, 0.51, 0.00, 0.53, 0.49, 0.54, 0.48, 0.49, 0.49
0.47, 0.53, 0.48, 0.45, 0.49, 0.51, 0.47, 0.00, 0.50, 0.46, 0.46, 0.47, 0.47
0.51, 0.52, 0.53, 0.48, 0.54, 0.53, 0.51, 0.50, 0.00, 0.52, 0.49, 0.54, 0.54
0.53, 0.49, 0.50, 0.48, 0.53, 0.49, 0.46, 0.54, 0.48, 0.00, 0.51, 0.46, 0.46
0.43, 0.50, 0.48, 0.52, 0.58, 0.51, 0.52, 0.54, 0.51, 0.49, 0.00, 0.53, 0.53
0.52, 0.51, 0.52, 0.47, 0.57, 0.50, 0.51, 0.53, 0.46, 0.54, 0.47, 0.00, 0.00
0.53, 0.49, 0.57, 0.51, 0.58, 0.54, 0.56, 0.56, 0.41, 0.52, 0.49, 0.48, 0.48
