0.00, 79.00, 71.00, 65.50, 95.00, 77.00, 61.00, 68.00, 59.00, 58.00, 70.00, 70.00, 70.00
64.00, 0.00, 76.00, 58.00, 69.00, 83.50, 76.00, 81.00, 63.50, 67.00, 81.00, 65.00, 65.00
69.00, 69.00, 0.00, 95.00, 71.50, 79.00, 77.00, 69.00, 61.00, 69.50, 73.50, 60.00, 60.00
65.50, 67.00, 88.00, 0.00, 83.00, 80.00, 78.50, 73.00, 70.50, 79.50, 82.00, 70.50, 70.50
56.00, 56.00, 72.00, 67.00, 0.00, 77.00, 62.67, 88.00, 61.00, 59.00, 54.00, 50.00, 50.00
67.00, 71.00, 63.00, 68.00, 82.50, 0.00, 64.00, 82.50, 73.00, 76.50, 65.00, 72.50, 72.50
65.00, 67.00, 73.00, 75.50, 83.67, 67.00, 0.00, 72.50, 56.50, 67.00, 63.67, 70.00, 70.00
59.50, 90.00, 64.00, 60.00, 83.00, 84.50, 64.50, 0.00, 52.50, 66.00, 65.33, 74.00, 74.00
61.50, 68.50, 70.50, 66.50, 71.00, 83.00, 59.50, 53.00, 0.00, 64.00, 57.33, 76.00, 76.00
66.00, 64.50, 69.50, 73.00, 64.00, 75.00, 57.00, 77.00, 59.00, 0.00, 74.00, 66.50, 66.50
54.00, 80.00, 67.50, 87.33, 74.00, 68.00, 69.00, 77.33, 60.33, 71.00, 0.00, 76.00, 76.00
74.50, 68.00, 63.50, 63.00, 66.00, 74.00, 73.00, 83.00, 64.00, 77.50, 68.00, 0.00, 0.00
75.00, 73.00, 73.50, 72.33, 79.00, 77.50, 76.00, 90.00, 60.00, 69.50, 85.00, 77.00, 77.00
