0.00, 9.00, 45.00, 28.00, 21.00, 19.00, 0.00, 19.00, 0.00, 4.00, 16.00, 16.00
0.00, 0.00, 0.00, 9.00, 11.00, 4.00, 0.00, 0.00, 6.00, 0.00, 7.00, 7.00
0.00, 10.00, 0.00, 13.00, 0.00, 0.00, 6.00, 3.00, 4.00, 3.00, 11.00, 11.00
0.00, 0.00, 46.00, 0.00, 0.00, 4.00, 0.00, 0.00, 8.00, 0.00, 0.00, 0.00
1.00, 5.00, 4.00, 4.00, 0.00, 9.00, 0.00, 0.00, 33.00, 0.00, 0.00, 0.00
0.00, 15.00, 10.00, 0.00, 3.00, 0.00, 0.00, 0.00, 23.00, 7.00, 24.00, 24.00
28.00, 3.00, 14.00, 15.00, 13.00, 10.00, 0.00, 25.00, 15.00, 10.00, 20.00, 20.00
0.00, 12.00, 16.00, 17.00, 4.00, 13.00, 0.00, 0.00, 15.00, 37.00, 29.00, 29.00
10.00, 2.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 16.00, 16.00
0.00, 2.00, 21.00, 23.00, 15.00, 0.00, 12.00, 9.00, 18.00, 0.00, 0.00, 0.00
0.00, 4.00, 4.00, 13.00, 18.00, 9.00, 3.00, 0.00, 0.00, 2.00, 0.00, 0.00
20.00, 30.00, 14.00, 10.00, 20.00, 27.00, 0.00, 3.00, 24.00, 0.00, 27.00, 27.00
