0.00, 0.00, 1.00, 8.00, 10.00, 0.00, 0.00, 0.00, 0.00, 8.00, 1.00, 0.00, 0.00
12.00, 0.00, 13.00, 24.00, 16.00, 52.00, 0.00, 0.00, 28.00, 5.00, 0.00, 27.00, 27.00
32.00, 12.00, 0.00, 27.00, 1.00, 21.00, 0.00, 23.00, 18.00, 30.00, 16.00, 19.00, 19.00
19.00, 0.00, 0.00, 0.00, 12.00, 19.00, 1.00, 29.00, 0.00, 10.00, 0.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 32.00, 0.00, 4.00, 0.00, 0.00, 9.00, 14.00, 14.00
8.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
34.00, 27.00, 26.00, 38.00, 30.00, 20.00, 0.00, 55.00, 19.00, 12.00, 18.00, 52.00, 52.00
32.00, 3.00, 0.00, 0.00, 25.00, 22.00, 0.00, 0.00, 8.00, 7.00, 0.00, 0.00, 0.00
2.00, 3.00, 0.00, 35.00, 6.00, 16.00, 0.00, 15.00, 0.00, 0.00, 24.00, 10.00, 10.00
0.00, 1.00, 0.00, 2.00, 12.00, 17.00, 0.00, 0.00, 8.00, 0.00, 0.00, 4.00, 4.00
11.00, 14.00, 7.00, 1.00, 14.00, 14.00, 0.00, 21.00, 24.00, 12.00, 0.00, 0.00, 0.00
5.00, 0.00, 4.00, 12.00, 24.00, 67.00, 0.00, 10.00, 0.00, 9.00, 1.00, 0.00, 0.00
5.00, 15.00, 0.00, 1.00, 14.00, 26.00, 0.00, 0.00, 6.00, 11.00, 30.00, 0.00, 0.00
