0.8928571428571429,0.9259259259259259
0.8571428571428571,0.9285714285714286
0.6785714285714286,0.7037037037037037
0.75,0.9166666666666666
0.8214285714285714,0.8571428571428571
0.9285714285714286,0.9285714285714286
0.8571428571428571,0.9629629629629629
0.8928571428571429,0.9615384615384616
0.7857142857142857,0.8928571428571429
0.7619047619047619,0.75
0.8214285714285714,0.88
0.75,0.7777777777777778
0.6428571428571429,0.6923076923076923
0.7142857142857143,0.8461538461538461
0.7857142857142857,0.8888888888888888
0.75,0.8076923076923077
0.6428571428571429,0.7916666666666666
0.6428571428571429,0.72
