0.00, 0.47, 0.47, 0.47, 0.51, 0.51, 0.49, 0.49, 0.51, 0.52, 0.44, 0.53, 0.53
0.53, 0.00, 0.53, 0.50, 0.49, 0.47, 0.43, 0.52, 0.49, 0.49, 0.48, 0.49, 0.49
0.53, 0.47, 0.00, 0.51, 0.52, 0.53, 0.47, 0.51, 0.55, 0.52, 0.49, 0.46, 0.46
0.53, 0.50, 0.49, 0.00, 0.45, 0.48, 0.45, 0.47, 0.51, 0.52, 0.46, 0.49, 0.49
0.49, 0.51, 0.48, 0.55, 0.00, 0.55, 0.48, 0.54, 0.57, 0.47, 0.56, 0.45, 0.45
0.49, 0.53, 0.47, 0.52, 0.45, 0.00, 0.45, 0.49, 0.49, 0.48, 0.49, 0.56, 0.56
0.51, 0.57, 0.53, 0.55, 0.52, 0.55, 0.00, 0.53, 0.50, 0.52, 0.51, 0.51, 0.51
0.51, 0.48, 0.49, 0.53, 0.46, 0.51, 0.47, 0.00, 0.49, 0.45, 0.45, 0.43, 0.43
0.49, 0.51, 0.45, 0.49, 0.43, 0.51, 0.50, 0.51, 0.00, 0.47, 0.51, 0.51, 0.51
0.48, 0.51, 0.48, 0.48, 0.53, 0.52, 0.48, 0.55, 0.53, 0.00, 0.51, 0.50, 0.50
0.56, 0.52, 0.51, 0.54, 0.44, 0.51, 0.49, 0.55, 0.49, 0.49, 0.00, 0.46, 0.46
0.47, 0.51, 0.54, 0.51, 0.55, 0.44, 0.49, 0.57, 0.49, 0.50, 0.54, 0.00, 0.00
0.55, 0.52, 0.50, 0.55, 0.52, 0.53, 0.49, 0.48, 0.55, 0.45, 0.52, 0.46, 0.46
