0.00, 87.00, 92.00, 82.33, 77.00, 58.00, 60.00, 76.50, 78.50, 85.00, 88.00
81.00, 0.00, 85.00, 73.00, 71.50, 73.50, 57.00, 71.00, 65.00, 76.50, 75.00
74.00, 79.50, 0.00, 79.00, 67.50, 49.00, 67.00, 68.50, 67.00, 65.50, 73.50
88.00, 97.50, 81.00, 0.00, 73.50, 53.50, 66.50, 72.00, 88.00, 75.00, 74.50
87.00, 79.00, 79.00, 70.00, 0.00, 57.00, 70.50, 54.00, 73.00, 77.00, 72.00
63.00, 68.50, 60.00, 56.00, 61.67, 0.00, 53.00, 63.00, 67.00, 57.00, 66.00
70.00, 53.00, 85.00, 62.50, 60.50, 37.00, 0.00, 76.00, 64.00, 60.50, 65.00
78.00, 62.50, 84.50, 69.00, 66.00, 48.50, 59.00, 0.00, 62.50, 70.50, 72.50
67.00, 64.00, 72.00, 71.00, 56.50, 59.50, 64.50, 59.50, 0.00, 63.50, 65.00
66.00, 83.50, 77.00, 62.50, 54.00, 41.00, 60.00, 67.00, 71.50, 0.00, 75.00
78.00, 80.00, 81.00, 76.00, 56.00, 60.00, 69.00, 84.50, 80.00, 87.50, 0.00
