0.00, 0.55, 0.49, 0.45, 0.45, 0.47, 0.42, 0.57, 0.54, 0.42, 0.47, 0.44, 0.44
0.45, 0.00, 0.42, 0.47, 0.44, 0.47, 0.47, 0.47, 0.47, 0.38, 0.46, 0.35, 0.35
0.51, 0.58, 0.00, 0.48, 0.49, 0.55, 0.50, 0.48, 0.44, 0.44, 0.44, 0.42, 0.42
0.55, 0.53, 0.52, 0.00, 0.49, 0.51, 0.60, 0.54, 0.50, 0.48, 0.48, 0.44, 0.44
0.55, 0.56, 0.51, 0.51, 0.00, 0.51, 0.48, 0.55, 0.47, 0.43, 0.53, 0.43, 0.43
0.53, 0.53, 0.45, 0.49, 0.49, 0.00, 0.50, 0.49, 0.46, 0.47, 0.52, 0.48, 0.48
0.58, 0.53, 0.50, 0.40, 0.52, 0.50, 0.00, 0.48, 0.48, 0.48, 0.51, 0.41, 0.41
0.43, 0.53, 0.52, 0.46, 0.45, 0.51, 0.52, 0.00, 0.40, 0.39, 0.50, 0.45, 0.45
0.46, 0.53, 0.56, 0.50, 0.53, 0.54, 0.52, 0.60, 0.00, 0.46, 0.54, 0.45, 0.45
0.58, 0.62, 0.56, 0.52, 0.57, 0.53, 0.52, 0.61, 0.54, 0.00, 0.55, 0.46, 0.46
0.53, 0.54, 0.56, 0.52, 0.47, 0.48, 0.49, 0.50, 0.46, 0.45, 0.00, 0.45, 0.45
0.56, 0.65, 0.58, 0.56, 0.57, 0.52, 0.59, 0.55, 0.55, 0.54, 0.55, 0.00, 0.00
0.64, 0.52, 0.50, 0.49, 0.49, 0.54, 0.51, 0.51, 0.54, 0.49, 0.53, 0.49, 0.49
