0.00, 74.50, 72.00, 77.00, 67.00, 82.00, 68.00, 59.00, 76.00, 77.50, 51.50, 69.00, 69.00
82.50, 0.00, 89.00, 80.00, 75.00, 72.00, 62.00, 97.50, 95.00, 68.00, 69.00, 80.50, 80.50
81.00, 78.00, 0.00, 80.50, 84.50, 70.50, 64.00, 83.00, 86.00, 75.33, 76.00, 51.00, 51.00
85.50, 81.00, 76.00, 0.00, 72.00, 79.00, 72.00, 76.00, 84.00, 66.00, 63.00, 74.50, 74.50
64.00, 78.00, 77.50, 87.00, 0.00, 83.50, 62.00, 87.00, 86.50, 72.50, 75.50, 60.00, 60.00
78.00, 82.00, 64.00, 87.00, 70.00, 0.00, 59.50, 74.00, 72.00, 70.50, 75.00, 69.00, 69.00
72.00, 82.50, 72.00, 87.00, 66.00, 72.00, 0.00, 76.00, 82.00, 71.50, 59.00, 71.50, 71.50
62.00, 89.50, 80.00, 85.50, 75.50, 78.00, 66.50, 0.00, 79.50, 61.00, 60.50, 60.00, 60.00
72.00, 97.00, 69.00, 80.00, 66.00, 75.00, 83.00, 83.00, 0.00, 68.00, 75.50, 72.50, 72.50
72.50, 71.00, 68.33, 62.50, 81.50, 76.50, 66.50, 74.00, 77.00, 0.00, 71.00, 64.00, 64.00
65.50, 76.50, 78.50, 74.00, 59.50, 79.00, 57.50, 71.50, 72.00, 69.00, 0.00, 52.00, 52.00
60.00, 84.00, 61.00, 77.50, 72.50, 54.00, 68.00, 80.00, 71.00, 63.50, 60.00, 0.00, 0.00
64.00, 88.00, 85.00, 89.00, 69.50, 77.00, 68.50, 64.00, 99.00, 62.00, 80.00, 60.33, 60.33
