0.00, 0.56, 0.51, 0.50, 0.45, 0.46, 0.47, 0.49, 0.40, 0.40
0.44, 0.00, 0.44, 0.44, 0.41, 0.44, 0.40, 0.47, 0.40, 0.40
0.49, 0.56, 0.00, 0.51, 0.45, 0.46, 0.47, 0.47, 0.39, 0.39
0.50, 0.56, 0.49, 0.00, 0.51, 0.46, 0.51, 0.47, 0.43, 0.43
0.55, 0.59, 0.55, 0.49, 0.00, 0.51, 0.53, 0.56, 0.51, 0.51
0.54, 0.56, 0.54, 0.54, 0.49, 0.00, 0.51, 0.53, 0.46, 0.46
0.53, 0.60, 0.53, 0.49, 0.47, 0.49, 0.00, 0.52, 0.45, 0.45
0.51, 0.53, 0.53, 0.53, 0.44, 0.47, 0.48, 0.00, 0.47, 0.47
0.60, 0.60, 0.61, 0.57, 0.49, 0.54, 0.55, 0.53, 0.00, 0.00
0.50, 0.51, 0.50, 0.49, 0.45, 0.46, 0.48, 0.50, 0.46, 0.46
