0.00, 0.43, 0.45, 0.52, 0.49, 0.44, 0.50, 0.46, 0.49, 0.40, 0.47, 0.47
0.57, 0.00, 0.54, 0.53, 0.51, 0.60, 0.57, 0.51, 0.56, 0.55, 0.47, 0.47
0.55, 0.46, 0.00, 0.50, 0.51, 0.52, 0.52, 0.54, 0.51, 0.47, 0.52, 0.52
0.48, 0.47, 0.50, 0.00, 0.45, 0.46, 0.48, 0.48, 0.52, 0.56, 0.36, 0.36
0.51, 0.49, 0.49, 0.55, 0.00, 0.43, 0.54, 0.46, 0.55, 0.55, 0.47, 0.47
0.56, 0.40, 0.48, 0.54, 0.57, 0.00, 0.51, 0.45, 0.52, 0.51, 0.42, 0.42
0.50, 0.43, 0.48, 0.52, 0.46, 0.49, 0.00, 0.36, 0.55, 0.50, 0.35, 0.35
0.54, 0.49, 0.46, 0.52, 0.54, 0.55, 0.64, 0.00, 0.60, 0.52, 0.47, 0.47
0.51, 0.44, 0.49, 0.48, 0.45, 0.48, 0.45, 0.40, 0.00, 0.48, 0.47, 0.47
0.60, 0.45, 0.53, 0.44, 0.45, 0.49, 0.50, 0.48, 0.52, 0.00, 0.46, 0.46
0.53, 0.53, 0.48, 0.64, 0.53, 0.58, 0.65, 0.53, 0.53, 0.54, 0.00, 0.00
0.55, 0.45, 0.48, 0.65, 0.56, 0.52, 0.54, 0.50, 0.50, 0.48, 0.51, 0.51
