0.00, 73.00, 87.00, 62.00, 57.00, 91.00, 81.00, 60.00, 66.00, 59.00, 51.00, 77.00, 48.00, 48.00
72.00, 0.00, 84.50, 72.00, 76.00, 76.00, 79.00, 67.00, 85.00, 65.00, 80.00, 85.00, 55.00, 55.00
81.00, 84.00, 0.00, 82.00, 57.00, 72.50, 66.00, 63.00, 98.00, 60.50, 63.00, 52.00, 50.00, 50.00
69.50, 87.00, 89.00, 0.00, 75.00, 72.00, 78.00, 69.00, 86.00, 77.00, 85.00, 72.00, 74.00, 74.00
65.00, 69.00, 59.00, 64.00, 0.00, 59.00, 72.00, 60.00, 76.00, 67.00, 70.50, 63.50, 67.00, 67.00
95.00, 75.00, 74.50, 87.00, 74.00, 0.00, 77.00, 69.00, 74.00, 70.50, 81.00, 61.00, 54.00, 54.00
87.00, 88.00, 79.00, 55.00, 74.50, 69.00, 0.00, 76.50, 71.00, 59.00, 65.50, 78.50, 63.00, 63.00
79.00, 78.00, 70.50, 67.00, 64.00, 77.50, 76.00, 0.00, 72.50, 73.00, 61.00, 67.00, 64.00, 64.00
84.00, 97.50, 97.00, 100.00, 93.00, 85.00, 84.00, 87.00, 0.00, 87.50, 84.00, 88.00, 68.00, 68.00
82.00, 78.00, 84.00, 79.00, 75.00, 67.00, 79.00, 72.00, 82.50, 0.00, 70.50, 71.00, 70.50, 70.50
70.00, 71.00, 81.00, 74.00, 79.00, 86.00, 78.50, 88.00, 87.00, 71.50, 0.00, 78.00, 55.00, 55.00
85.00, 71.00, 60.00, 76.00, 81.00, 61.00, 71.50, 65.33, 83.00, 54.00, 66.00, 0.00, 62.00, 62.00
64.00, 75.50, 77.00, 76.00, 81.50, 74.00, 103.00, 93.00, 76.33, 77.50, 69.33, 75.00, 0.00, 0.00
71.00, 82.50, 65.50, 78.00, 58.00, 72.00, 62.00, 64.00, 101.00, 72.50, 68.50, 74.00, 70.00, 70.00
