0.00, 62.00, 75.00, 65.00, 75.50, 75.00, 87.00, 62.00, 87.00, 61.00, 75.50, 62.00, 62.00
61.00, 0.00, 61.00, 69.00, 93.00, 82.50, 97.50, 79.00, 91.00, 74.00, 72.00, 64.00, 64.00
72.50, 72.00, 0.00, 88.50, 85.50, 82.00, 73.00, 78.00, 99.00, 69.00, 75.00, 62.67, 62.67
74.00, 71.00, 97.00, 0.00, 81.50, 76.00, 71.00, 64.00, 70.00, 72.00, 75.00, 52.00, 52.00
69.00, 76.00, 78.50, 70.50, 0.00, 80.50, 64.00, 79.00, 86.00, 71.00, 70.00, 55.00, 55.00
67.00, 83.50, 73.00, 79.00, 76.50, 0.00, 75.50, 72.33, 76.50, 72.00, 78.00, 57.00, 57.00
84.00, 85.50, 69.00, 68.00, 68.00, 76.00, 0.00, 75.00, 99.50, 70.00, 71.67, 58.00, 58.00
63.00, 75.50, 69.00, 66.00, 67.00, 78.00, 66.50, 0.00, 73.50, 67.50, 62.50, 53.00, 53.00
72.00, 92.50, 73.00, 56.00, 82.00, 80.50, 92.50, 84.50, 0.00, 79.00, 86.50, 63.50, 63.50
78.00, 94.00, 74.50, 78.00, 81.50, 68.00, 73.00, 73.50, 94.00, 0.00, 70.00, 64.00, 64.00
80.50, 73.50, 63.00, 71.00, 98.00, 80.50, 79.33, 57.00, 80.00, 63.00, 0.00, 69.00, 69.00
97.00, 85.00, 86.00, 84.00, 82.50, 86.00, 82.00, 88.00, 89.00, 80.50, 89.00, 0.00, 0.00
69.50, 94.00, 82.00, 77.50, 91.00, 77.00, 81.00, 76.00, 89.00, 68.33, 73.00, 59.67, 59.67
