0.00, 1.00, 7.00, 0.00, 13.00, 8.00, 3.00, 0.00, 15.00, 0.00, 11.00, 0.00, 0.00
0.00, 0.00, 0.00, 0.00, 17.00, 6.00, 35.00, 11.00, 13.00, 0.00, 16.00, 0.00, 0.00
2.00, 11.00, 0.00, 0.00, 14.00, 9.00, 4.00, 9.00, 26.00, 1.00, 24.00, 0.00, 0.00
18.00, 2.00, 17.00, 0.00, 22.00, 0.00, 3.00, 7.00, 14.00, 0.00, 4.00, 0.00, 5.00
0.00, 0.00, 0.00, 0.00, 0.00, 11.00, 0.00, 12.00, 4.00, 0.00, 0.00, 0.00, 0.00
0.00, 8.00, 0.00, 3.00, 3.00, 0.00, 11.00, 2.00, 1.00, 4.00, 0.00, 0.00, 0.00
0.00, 11.00, 0.00, 0.00, 4.00, 12.00, 0.00, 21.00, 14.00, 0.00, 0.00, 0.00, 0.00
1.00, 4.00, 0.00, 11.00, 0.00, 19.00, 4.00, 0.00, 0.00, 0.00, 19.00, 0.00, 0.00
0.00, 16.00, 0.00, 0.00, 0.00, 9.00, 0.00, 22.00, 0.00, 0.00, 15.00, 0.00, 0.00
34.00, 40.00, 12.00, 6.00, 21.00, 0.00, 3.00, 12.00, 15.00, 0.00, 7.00, 0.00, 0.00
21.00, 19.00, 0.00, 0.00, 28.00, 5.00, 23.00, 8.00, 2.00, 0.00, 0.00, 0.00, 0.00
35.00, 21.00, 70.00, 64.00, 55.00, 29.00, 24.00, 35.00, 51.00, 33.00, 20.00, 0.00, 39.00
11.00, 12.00, 17.00, 21.00, 9.00, 9.00, 29.00, 5.00, 10.00, 11.00, 10.00, 0.00, 0.00
