0.00, 73.00, 75.00, 74.50, 75.00, 73.00, 72.50, 64.00, 78.00, 76.50, 70.00, 66.00, 66.00
55.50, 0.00, 71.00, 77.00, 75.00, 75.00, 76.00, 65.50, 72.50, 80.00, 68.33, 95.50, 95.50
68.00, 75.00, 0.00, 107.00, 80.67, 79.50, 76.00, 82.00, 92.00, 89.00, 67.00, 77.00, 77.00
50.00, 60.00, 101.50, 0.00, 69.50, 77.00, 62.00, 65.00, 60.00, 52.00, 64.00, 62.50, 62.50
64.00, 68.00, 91.00, 81.50, 0.00, 83.50, 71.50, 90.00, 75.00, 67.00, 69.00, 81.50, 81.50
72.00, 83.00, 72.00, 88.00, 66.50, 0.00, 58.50, 85.00, 66.50, 62.00, 61.50, 57.00, 57.00
59.00, 71.00, 81.00, 75.00, 77.00, 69.50, 0.00, 71.50, 76.50, 69.50, 78.00, 68.00, 68.00
48.00, 84.00, 79.50, 58.00, 69.00, 75.00, 67.00, 0.00, 80.50, 74.00, 69.50, 78.00, 78.00
69.00, 71.50, 54.00, 68.00, 70.00, 70.00, 68.50, 66.00, 0.00, 64.00, 54.00, 74.00, 74.00
80.50, 82.50, 95.00, 66.00, 70.50, 77.00, 73.50, 84.00, 78.00, 0.00, 62.00, 81.00, 81.00
71.00, 75.00, 70.00, 70.00, 76.00, 81.00, 74.50, 77.00, 69.00, 52.00, 0.00, 60.00, 60.00
59.50, 89.50, 79.00, 77.50, 73.00, 67.00, 61.00, 73.00, 65.50, 64.50, 65.00, 0.00, 0.00
67.50, 70.00, 74.00, 72.00, 56.50, 59.00, 67.00, 75.00, 62.00, 59.50, 58.00, 65.00, 65.00
