0.00, 0.49, 0.53, 0.45, 0.49, 0.49, 0.47, 0.56, 0.56, 0.50, 0.50
0.51, 0.00, 0.52, 0.45, 0.53, 0.46, 0.48, 0.54, 0.55, 0.49, 0.49
0.47, 0.48, 0.00, 0.47, 0.52, 0.50, 0.49, 0.54, 0.44, 0.42, 0.42
0.55, 0.55, 0.53, 0.00, 0.51, 0.52, 0.52, 0.54, 0.55, 0.53, 0.53
0.51, 0.47, 0.48, 0.49, 0.00, 0.52, 0.51, 0.54, 0.59, 0.52, 0.52
0.51, 0.54, 0.50, 0.48, 0.48, 0.00, 0.51, 0.56, 0.51, 0.50, 0.50
0.53, 0.52, 0.51, 0.48, 0.49, 0.49, 0.00, 0.53, 0.54, 0.48, 0.48
0.44, 0.46, 0.46, 0.46, 0.46, 0.44, 0.47, 0.00, 0.48, 0.44, 0.44
0.44, 0.45, 0.56, 0.45, 0.41, 0.49, 0.46, 0.52, 0.00, 0.55, 0.55
0.50, 0.51, 0.58, 0.47, 0.48, 0.50, 0.52, 0.56, 0.45, 0.00, 0.00
0.48, 0.53, 0.57, 0.45, 0.48, 0.47, 0.52, 0.44, 0.51, 0.51, 0.51
