0.00, 76.00, 82.00, 74.50, 74.00, 79.00, 74.00, 65.00, 69.00, 76.00, 62.00, 61.00, 66.50
68.50, 0.00, 100.00, 92.00, 83.50, 72.00, 81.00, 81.00, 78.00, 82.00, 76.50, 75.33, 81.00
74.00, 80.00, 0.00, 86.50, 70.50, 80.00, 57.00, 69.00, 77.00, 73.00, 69.00, 82.00, 78.00
64.00, 76.00, 84.50, 0.00, 65.50, 62.00, 64.00, 60.00, 54.00, 74.00, 68.00, 66.50, 60.00
69.00, 74.00, 86.50, 87.50, 0.00, 73.00, 62.00, 74.00, 79.00, 76.50, 58.00, 73.50, 78.00
74.00, 76.00, 87.00, 85.00, 74.50, 0.00, 74.50, 79.50, 73.50, 57.00, 69.00, 95.00, 70.00
77.00, 57.00, 64.00, 71.00, 72.00, 86.00, 0.00, 64.00, 77.50, 58.50, 64.00, 68.00, 68.67
69.00, 86.50, 83.00, 77.00, 79.00, 90.50, 79.50, 0.00, 80.00, 73.00, 60.00, 65.00, 91.00
58.00, 68.00, 70.00, 66.00, 75.00, 62.50, 65.50, 58.00, 0.00, 52.00, 60.00, 53.00, 65.00
78.00, 76.00, 83.50, 85.00, 74.00, 67.00, 71.00, 72.00, 75.00, 0.00, 77.00, 59.50, 74.00
70.00, 81.00, 85.00, 86.00, 63.00, 68.00, 69.50, 68.00, 85.50, 77.00, 0.00, 64.00, 54.00
76.00, 91.67, 102.00, 82.00, 60.00, 99.00, 78.00, 79.50, 80.50, 73.50, 60.50, 0.00, 87.00
78.00, 69.00, 85.50, 59.00, 74.00, 82.00, 61.33, 61.00, 67.00, 57.00, 67.00, 68.00, 0.00
