0.00, 17.00, 8.00, 21.00, 5.00, 5.00, 0.00, 0.00, 11.00, 3.00, 0.00, 0.00, 0.00
2.00, 0.00, 20.00, 16.00, 19.00, 0.00, 24.00, 0.00, 20.00, 18.00, 0.00, 8.00, 12.00
0.00, 0.00, 0.00, 16.00, 0.00, 0.00, 0.00, 0.00, 7.00, 0.00, 0.00, 0.00, 0.00
0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 7.00
0.00, 0.00, 32.00, 44.00, 0.00, 6.00, 0.00, 0.00, 4.00, 7.00, 0.00, 27.00, 8.00
0.00, 4.00, 14.00, 23.00, 9.00, 0.00, 0.00, 0.00, 22.00, 0.00, 9.00, 0.00, 0.00
3.00, 0.00, 7.00, 14.00, 10.00, 23.00, 0.00, 0.00, 24.00, 0.00, 0.00, 0.00, 22.00
4.00, 11.00, 28.00, 17.00, 5.00, 22.00, 31.00, 0.00, 44.00, 1.00, 0.00, 0.00, 30.00
0.00, 0.00, 0.00, 12.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7.00, 6.00, 21.00, 11.00, 2.00, 10.00, 25.00, 0.00, 23.00, 0.00, 10.00, 0.00, 34.00
16.00, 9.00, 16.00, 18.00, 5.00, 7.00, 11.00, 16.00, 51.00, 10.00, 0.00, 11.00, 0.00
30.00, 57.00, 20.00, 31.00, 0.00, 4.00, 10.00, 29.00, 55.00, 28.00, 4.00, 0.00, 19.00
23.00, 0.00, 15.00, 5.00, 0.00, 12.00, 0.00, 0.00, 2.00, 0.00, 13.00, 0.00, 0.00
