0.00, 62.33, 65.50, 52.00, 66.00, 66.00, 59.00, 81.00, 72.00, 63.50, 56.00, 58.00
58.67, 0.00, 51.50, 58.00, 53.00, 70.00, 42.50, 71.00, 71.00, 70.00, 62.00, 61.00
69.00, 80.00, 0.00, 64.00, 85.00, 84.00, 67.33, 75.00, 78.50, 61.33, 63.00, 64.00
51.00, 57.50, 66.00, 0.00, 45.00, 60.00, 59.50, 57.00, 68.00, 66.50, 53.50, 57.50
66.50, 61.50, 78.00, 57.00, 0.00, 76.00, 61.50, 54.00, 66.00, 76.00, 57.00, 62.00
65.00, 67.00, 60.50, 70.00, 72.50, 0.00, 61.50, 52.00, 68.50, 89.00, 59.00, 66.50
63.00, 71.00, 58.00, 59.50, 63.50, 69.00, 0.00, 62.50, 71.00, 69.00, 62.00, 52.00
74.00, 75.00, 62.50, 72.50, 75.00, 75.50, 65.00, 0.00, 71.00, 64.50, 67.50, 64.33
76.00, 68.50, 68.00, 60.50, 69.33, 70.50, 77.00, 59.00, 0.00, 68.00, 44.00, 57.50
74.50, 60.00, 59.00, 72.50, 80.50, 86.50, 77.00, 70.00, 81.00, 0.00, 57.50, 71.50
71.50, 76.00, 51.00, 57.00, 70.50, 68.00, 66.00, 72.00, 61.00, 72.00, 0.00, 59.67
51.00, 65.00, 56.50, 59.00, 74.00, 69.50, 48.50, 64.00, 56.50, 67.00, 52.00, 0.00
