0.00, 71.50, 85.00, 68.50, 76.50, 64.33, 78.50, 68.67, 65.00, 78.00
60.50, 0.00, 64.00, 67.50, 67.33, 62.00, 61.50, 57.00, 81.00, 61.00
71.50, 71.50, 0.00, 64.50, 79.00, 67.00, 72.50, 84.00, 73.00, 82.00
56.00, 77.50, 79.00, 0.00, 90.00, 63.00, 77.50, 69.00, 70.00, 74.00
71.50, 69.00, 79.50, 75.00, 0.00, 62.50, 76.00, 72.50, 76.00, 94.50
57.67, 59.00, 76.00, 60.50, 64.00, 0.00, 63.50, 64.50, 74.50, 83.50
72.00, 76.00, 83.50, 77.00, 68.50, 66.50, 0.00, 63.33, 65.00, 76.50
66.33, 79.00, 86.50, 73.00, 77.50, 59.50, 72.67, 0.00, 72.50, 80.50
69.67, 96.67, 88.50, 77.50, 83.50, 87.50, 70.00, 79.50, 0.00, 94.67
78.00, 83.50, 84.50, 73.67, 88.50, 82.50, 79.00, 81.50, 89.00, 0.00
